,image_name clothes_type pose_type x_1 y_1 x_2 y_2,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
11911,img/WOMEN/Blouses_Shirts/id_00001860/02_3_back.jpg,1,3,66,42,197,229
11912,img/WOMEN/Blouses_Shirts/id_00001860/02_4_full.jpg,1,4,77,35,149,132
11913,img/WOMEN/Blouses_Shirts/id_00001860/02_7_additional.jpg,1,5,50,1,256,256
11914,img/WOMEN/Dresses/id_00001861/02_1_front.jpg,3,1,82,52,213,256
11915,img/WOMEN/Dresses/id_00001861/02_2_side.jpg,3,2,130,46,192,241
11916,img/WOMEN/Dresses/id_00001861/02_3_back.jpg,3,3,74,43,211,222
11917,img/WOMEN/Dresses/id_00001861/02_4_full.jpg,3,4,113,32,197,152
11918,img/WOMEN/Dresses/id_00001861/02_7_additional.jpg,3,5,1,66,256,256
11919,img/WOMEN/Blouses_Shirts/id_00001862/02_1_front.jpg,1,1,70,29,178,190
11920,img/WOMEN/Blouses_Shirts/id_00001862/02_2_side.jpg,1,2,131,25,151,196
11921,img/WOMEN/Blouses_Shirts/id_00001862/02_3_back.jpg,1,3,79,24,180,192
11922,img/WOMEN/Blouses_Shirts/id_00001862/02_7_additional.jpg,1,5,1,36,256,256
11923,img/WOMEN/Tees_Tanks/id_00001863/04_1_front.jpg,1,1,69,43,196,247
11924,img/WOMEN/Tees_Tanks/id_00001863/04_2_side.jpg,1,2,107,46,157,243
11925,img/WOMEN/Tees_Tanks/id_00001863/04_3_back.jpg,1,3,63,46,191,251
11926,img/WOMEN/Tees_Tanks/id_00001863/04_4_full.jpg,1,4,99,29,161,125
11927,img/WOMEN/Tees_Tanks/id_00001863/05_1_front.jpg,1,1,52,52,186,191
11928,img/WOMEN/Tees_Tanks/id_00001863/05_2_side.jpg,1,2,75,49,190,248
11929,img/WOMEN/Tees_Tanks/id_00001863/05_4_full.jpg,1,4,118,41,178,115
11930,img/WOMEN/Tees_Tanks/id_00001863/05_7_additional.jpg,1,5,68,39,168,256
11931,img/WOMEN/Tees_Tanks/id_00001863/06_1_front.jpg,1,1,72,35,197,237
11932,img/WOMEN/Tees_Tanks/id_00001863/06_2_side.jpg,1,2,111,45,155,244
11933,img/WOMEN/Tees_Tanks/id_00001863/06_4_full.jpg,1,4,59,40,187,255
11934,img/WOMEN/Shorts/id_00001864/01_1_front.jpg,2,1,78,146,193,227
11935,img/WOMEN/Shorts/id_00001864/01_2_side.jpg,2,2,107,10,136,82
11936,img/WOMEN/Shorts/id_00001864/01_3_back.jpg,2,3,101,11,203,80
11937,img/WOMEN/Shorts/id_00001864/01_4_full.jpg,2,4,79,91,145,133
11938,img/WOMEN/Shorts/id_00001864/01_7_additional.jpg,2,5,1,1,233,256
11939,img/WOMEN/Denim/id_00001865/02_1_front.jpg,2,1,75,1,184,228
11940,img/WOMEN/Denim/id_00001865/02_2_side.jpg,2,2,104,1,171,241
11941,img/WOMEN/Denim/id_00001865/02_3_back.jpg,2,3,74,1,181,238
11942,img/WOMEN/Denim/id_00001865/02_4_full.jpg,2,4,96,101,156,237
11943,img/MEN/Shirts_Polos/id_00001866/05_1_front.jpg,1,1,23,31,195,246
11944,img/MEN/Shirts_Polos/id_00001866/05_2_side.jpg,1,2,166,41,195,234
11945,img/MEN/Shirts_Polos/id_00001866/05_3_back.jpg,1,3,69,27,230,236
11946,img/MEN/Shirts_Polos/id_00001866/05_4_full.jpg,1,4,90,26,175,132
11947,img/MEN/Shirts_Polos/id_00001866/05_7_additional.jpg,1,5,1,9,256,256
11948,img/MEN/Shirts_Polos/id_00001866/06_1_front.jpg,1,1,57,45,195,224
11949,img/MEN/Shirts_Polos/id_00001866/06_2_side.jpg,1,2,144,38,149,222
11950,img/MEN/Shirts_Polos/id_00001866/06_3_back.jpg,1,3,53,44,196,226
11951,img/MEN/Shirts_Polos/id_00001866/06_4_full.jpg,1,4,95,32,179,133
11952,img/MEN/Shirts_Polos/id_00001866/06_7_additional.jpg,1,5,1,12,256,256
11953,img/MEN/Shirts_Polos/id_00001866/07_1_front.jpg,1,1,56,46,195,219
11954,img/MEN/Shirts_Polos/id_00001866/07_2_side.jpg,1,2,135,46,148,221
11955,img/MEN/Shirts_Polos/id_00001866/07_3_back.jpg,1,3,53,42,198,225
11956,img/MEN/Shirts_Polos/id_00001866/07_4_full.jpg,1,4,96,34,175,136
11957,img/MEN/Shirts_Polos/id_00001866/07_7_additional.jpg,1,5,1,18,256,256
11958,img/MEN/Shirts_Polos/id_00001866/08_1_front.jpg,1,1,61,45,199,216
11959,img/MEN/Shirts_Polos/id_00001866/08_2_side.jpg,1,2,127,42,135,217
11960,img/MEN/Shirts_Polos/id_00001866/08_3_back.jpg,1,3,54,45,197,239
11961,img/MEN/Shirts_Polos/id_00001866/08_7_additional.jpg,1,5,87,32,167,134
11962,img/WOMEN/Leggings/id_00001867/02_1_front.jpg,2,1,105,101,155,236
11963,img/WOMEN/Leggings/id_00001867/02_2_side.jpg,2,2,102,1,130,241
11964,img/WOMEN/Leggings/id_00001867/02_3_back.jpg,2,3,89,1,175,243
11965,img/WOMEN/Leggings/id_00001867/02_7_additional.jpg,2,5,76,1,176,232
11966,img/WOMEN/Cardigans/id_00001868/01_1_front.jpg,1,1,71,1,174,216
11967,img/WOMEN/Cardigans/id_00001868/01_3_back.jpg,1,3,105,22,194,220
11968,img/WOMEN/Cardigans/id_00001868/01_7_additional.jpg,1,5,83,20,153,221
11969,img/WOMEN/Cardigans/id_00001868/02_1_front.jpg,1,1,72,29,150,184
11970,img/WOMEN/Cardigans/id_00001868/02_2_side.jpg,1,2,73,32,144,204
11971,img/WOMEN/Cardigans/id_00001868/02_7_additional.jpg,1,5,84,23,199,207
11972,img/WOMEN/Pants/id_00001869/08_1_front.jpg,2,1,90,90,152,244
11973,img/WOMEN/Pants/id_00001869/08_2_side.jpg,2,2,98,29,156,249
11974,img/WOMEN/Pants/id_00001869/08_3_back.jpg,2,3,104,12,182,250
11975,img/WOMEN/Pants/id_00001869/08_7_additional.jpg,2,5,93,7,178,240
11976,img/WOMEN/Tees_Tanks/id_00001870/01_1_front.jpg,1,1,90,51,204,202
11977,img/WOMEN/Tees_Tanks/id_00001870/01_2_side.jpg,1,2,131,46,186,244
11978,img/WOMEN/Tees_Tanks/id_00001870/01_3_back.jpg,1,3,86,49,217,227
11979,img/WOMEN/Tees_Tanks/id_00001870/01_4_full.jpg,1,4,134,36,204,124
11980,img/WOMEN/Tees_Tanks/id_00001870/01_7_additional.jpg,1,5,1,1,256,206
11981,img/WOMEN/Blouses_Shirts/id_00001871/01_1_front.jpg,1,1,64,49,200,188
11982,img/WOMEN/Blouses_Shirts/id_00001871/01_2_side.jpg,1,2,54,38,188,244
11983,img/WOMEN/Blouses_Shirts/id_00001871/01_3_back.jpg,1,3,50,29,189,239
11984,img/WOMEN/Blouses_Shirts/id_00001871/01_7_additional.jpg,1,5,1,27,256,256
11985,img/WOMEN/Dresses/id_00001872/01_1_front.jpg,3,1,108,43,229,245
11986,img/WOMEN/Dresses/id_00001872/01_3_back.jpg,3,3,92,32,207,236
11987,img/WOMEN/Dresses/id_00001872/01_4_full.jpg,3,4,99,33,188,174
11988,img/WOMEN/Dresses/id_00001872/01_7_additional.jpg,3,5,62,31,117,232
11989,img/WOMEN/Jackets_Coats/id_00001873/01_1_front.jpg,1,1,79,36,168,181
11990,img/WOMEN/Jackets_Coats/id_00001873/01_3_back.jpg,1,3,76,24,160,180
11991,img/WOMEN/Jackets_Coats/id_00001873/01_7_additional.jpg,1,5,114,29,137,182
11992,img/WOMEN/Blouses_Shirts/id_00001874/03_1_front.jpg,1,1,73,62,203,212
11993,img/WOMEN/Blouses_Shirts/id_00001874/03_2_side.jpg,1,2,112,7,167,141
11994,img/WOMEN/Blouses_Shirts/id_00001874/03_7_additional.jpg,1,5,103,47,194,188
11995,img/WOMEN/Blouses_Shirts/id_00001874/04_1_front.jpg,1,1,30,52,246,210
11996,img/WOMEN/Blouses_Shirts/id_00001874/04_2_side.jpg,1,2,108,70,150,230
11997,img/WOMEN/Blouses_Shirts/id_00001874/04_3_back.jpg,1,3,20,69,243,227
11998,img/WOMEN/Blouses_Shirts/id_00001874/04_7_additional.jpg,1,5,93,38,182,103
11999,img/MEN/Jackets_Vests/id_00001875/01_1_front.jpg,1,1,48,44,204,233
12000,img/MEN/Jackets_Vests/id_00001875/01_2_side.jpg,1,2,96,40,130,237
12001,img/MEN/Jackets_Vests/id_00001875/01_3_back.jpg,1,3,46,33,204,230
12002,img/MEN/Jackets_Vests/id_00001875/01_7_additional.jpg,1,5,74,28,174,138
12003,img/MEN/Jackets_Vests/id_00001875/03_1_front.jpg,1,1,46,61,191,223
12004,img/MEN/Jackets_Vests/id_00001875/03_2_side.jpg,1,2,110,43,140,249
12005,img/MEN/Jackets_Vests/id_00001875/03_3_back.jpg,1,3,42,28,203,225
12006,img/MEN/Jackets_Vests/id_00001875/03_4_full.jpg,1,4,76,32,153,124
12007,img/MEN/Jackets_Vests/id_00001875/03_7_additional.jpg,1,5,1,1,256,256
12008,img/WOMEN/Dresses/id_00001876/02_1_front.jpg,3,1,96,44,148,256
12009,img/WOMEN/Dresses/id_00001876/02_3_back.jpg,3,3,89,43,180,256
12010,img/WOMEN/Dresses/id_00001876/02_4_full.jpg,3,4,75,47,176,252
12011,img/WOMEN/Dresses/id_00001876/02_7_additional.jpg,3,5,88,34,144,165
12012,img/WOMEN/Dresses/id_00001876/03_1_front.jpg,3,1,88,48,170,246
12013,img/WOMEN/Dresses/id_00001876/03_2_side.jpg,3,2,91,43,151,256
12014,img/WOMEN/Dresses/id_00001876/03_4_full.jpg,3,4,101,34,153,165
12015,img/WOMEN/Dresses/id_00001876/03_7_additional.jpg,3,5,87,47,169,252
12016,img/WOMEN/Cardigans/id_00001877/06_1_front.jpg,1,1,62,55,198,209
12017,img/WOMEN/Cardigans/id_00001877/06_2_side.jpg,1,2,99,43,188,225
12018,img/WOMEN/Cardigans/id_00001877/06_3_back.jpg,1,3,66,45,180,227
12019,img/WOMEN/Cardigans/id_00001877/06_4_full.jpg,1,4,93,33,170,140
12020,img/WOMEN/Cardigans/id_00001877/07_1_front.jpg,1,1,67,43,199,217
12021,img/WOMEN/Cardigans/id_00001877/07_2_side.jpg,1,2,105,40,184,222
12022,img/WOMEN/Cardigans/id_00001877/07_3_back.jpg,1,3,67,44,174,227
12023,img/WOMEN/Cardigans/id_00001877/07_4_full.jpg,1,4,92,36,174,130
12024,img/WOMEN/Cardigans/id_00001877/11_1_front.jpg,1,1,71,53,199,216
12025,img/WOMEN/Cardigans/id_00001877/11_2_side.jpg,1,2,86,46,192,215
12026,img/WOMEN/Cardigans/id_00001877/11_3_back.jpg,1,3,62,45,198,230
12027,img/WOMEN/Cardigans/id_00001877/11_4_full.jpg,1,4,91,37,168,131
12028,img/WOMEN/Cardigans/id_00001877/12_1_front.jpg,1,1,61,50,206,223
12029,img/WOMEN/Cardigans/id_00001877/12_2_side.jpg,1,2,92,41,194,223
12030,img/WOMEN/Cardigans/id_00001877/12_3_back.jpg,1,3,64,45,191,222
12031,img/WOMEN/Cardigans/id_00001877/12_4_full.jpg,1,4,95,37,173,139
12032,img/WOMEN/Rompers_Jumpsuits/id_00001878/01_1_front.jpg,3,1,88,24,174,243
12033,img/WOMEN/Rompers_Jumpsuits/id_00001878/01_2_side.jpg,3,2,99,22,166,242
12034,img/WOMEN/Rompers_Jumpsuits/id_00001878/01_3_back.jpg,3,3,103,20,162,238
12035,img/WOMEN/Dresses/id_00001879/03_1_front.jpg,3,1,1,66,256,256
12036,img/WOMEN/Dresses/id_00001879/03_2_side.jpg,3,2,120,27,190,237
12037,img/WOMEN/Dresses/id_00001879/03_3_back.jpg,3,3,93,34,164,178
12038,img/WOMEN/Dresses/id_00001879/03_7_additional.jpg,3,5,84,33,155,169
12039,img/WOMEN/Pants/id_00001880/03_1_front.jpg,2,1,76,92,156,255
12040,img/WOMEN/Pants/id_00001880/03_2_side.jpg,2,2,88,1,183,256
12041,img/WOMEN/Pants/id_00001880/03_3_back.jpg,2,3,61,1,195,256
12042,img/WOMEN/Pants/id_00001880/03_7_additional.jpg,2,5,129,1,155,256
12043,img/WOMEN/Pants/id_00001880/04_1_front.jpg,2,1,113,88,161,256
12044,img/WOMEN/Pants/id_00001880/04_2_side.jpg,2,2,123,1,160,256
12045,img/WOMEN/Pants/id_00001880/04_3_back.jpg,2,3,73,1,179,256
12046,img/WOMEN/Pants/id_00001880/04_4_full.jpg,2,4,74,1,210,256
12047,img/WOMEN/Pants/id_00001880/04_7_additional.jpg,2,5,1,1,256,256
12048,img/MEN/Tees_Tanks/id_00001881/01_1_front.jpg,1,1,63,21,193,214
12049,img/MEN/Tees_Tanks/id_00001881/01_2_side.jpg,1,2,116,14,146,215
12050,img/MEN/Tees_Tanks/id_00001881/01_3_back.jpg,1,3,56,12,198,219
12051,img/MEN/Tees_Tanks/id_00001881/01_4_full.jpg,1,4,87,7,158,121
12052,img/MEN/Tees_Tanks/id_00001881/01_6_flat.jpg,1,6,43,11,213,232
12053,img/MEN/Tees_Tanks/id_00001881/02_1_front.jpg,1,1,60,17,198,222
12054,img/MEN/Tees_Tanks/id_00001881/02_2_side.jpg,1,2,81,11,173,217
12055,img/MEN/Tees_Tanks/id_00001881/02_3_back.jpg,1,3,63,9,208,228
12056,img/MEN/Tees_Tanks/id_00001881/02_4_full.jpg,1,4,85,1,171,119
12057,img/MEN/Tees_Tanks/id_00001881/02_6_flat.jpg,1,6,37,9,222,241
12058,img/MEN/Tees_Tanks/id_00001881/03_1_front.jpg,1,1,65,18,199,216
12059,img/MEN/Tees_Tanks/id_00001881/03_2_side.jpg,1,2,114,10,144,214
12060,img/MEN/Tees_Tanks/id_00001881/03_3_back.jpg,1,3,66,12,208,223
12061,img/MEN/Tees_Tanks/id_00001881/03_4_full.jpg,1,4,91,10,163,127
12062,img/MEN/Tees_Tanks/id_00001881/03_6_flat.jpg,1,6,43,9,222,236
12063,img/WOMEN/Tees_Tanks/id_00001882/02_1_front.jpg,1,1,96,52,196,162
12064,img/WOMEN/Tees_Tanks/id_00001882/02_2_side.jpg,1,2,89,49,131,158
12065,img/WOMEN/Tees_Tanks/id_00001882/02_3_back.jpg,1,3,94,50,188,161
12066,img/WOMEN/Tees_Tanks/id_00001882/02_7_additional.jpg,1,5,81,37,136,94
12067,img/WOMEN/Skirts/id_00001883/01_1_front.jpg,2,1,104,86,184,155
12068,img/WOMEN/Skirts/id_00001883/01_2_side.jpg,2,2,111,2,153,112
12069,img/WOMEN/Skirts/id_00001883/01_3_back.jpg,2,3,59,4,193,106
12070,img/WOMEN/Skirts/id_00001883/01_4_full.jpg,2,4,61,1,198,104
12071,img/WOMEN/Skirts/id_00001883/01_7_additional.jpg,2,5,1,1,235,256
12072,img/WOMEN/Sweaters/id_00001884/02_1_front.jpg,1,1,64,61,206,243
12073,img/WOMEN/Sweaters/id_00001884/02_2_side.jpg,1,2,83,74,155,256
12074,img/WOMEN/Sweaters/id_00001884/02_3_back.jpg,1,3,34,56,207,234
12075,img/WOMEN/Sweaters/id_00001884/02_7_additional.jpg,1,5,105,33,172,114
12076,img/WOMEN/Rompers_Jumpsuits/id_00001885/01_1_front.jpg,3,1,121,24,155,256
12077,img/WOMEN/Rompers_Jumpsuits/id_00001885/01_3_back.jpg,3,3,102,25,179,256
12078,img/WOMEN/Rompers_Jumpsuits/id_00001885/01_7_additional.jpg,3,5,101,28,171,250
12079,img/WOMEN/Dresses/id_00001886/04_1_front.jpg,3,1,65,9,204,241
12080,img/WOMEN/Dresses/id_00001886/04_2_side.jpg,3,2,76,10,201,244
12081,img/WOMEN/Dresses/id_00001886/04_3_back.jpg,3,3,46,5,210,243
12082,img/WOMEN/Dresses/id_00001886/04_4_full.jpg,3,4,75,5,176,147
12083,img/WOMEN/Dresses/id_00001886/04_7_additional.jpg,3,5,1,1,256,256
12084,img/WOMEN/Dresses/id_00001886/07_1_front.jpg,3,1,78,55,193,256
12085,img/WOMEN/Dresses/id_00001886/07_2_side.jpg,3,2,81,51,165,256
12086,img/WOMEN/Dresses/id_00001886/07_3_back.jpg,3,3,88,47,167,256
12087,img/WOMEN/Dresses/id_00001886/07_4_full.jpg,3,4,86,42,174,166
12088,img/WOMEN/Dresses/id_00001886/07_7_additional.jpg,3,5,1,1,256,256
12089,img/WOMEN/Graphic_Tees/id_00001887/01_1_front.jpg,1,1,81,49,215,204
12090,img/WOMEN/Graphic_Tees/id_00001887/01_2_side.jpg,1,2,81,42,167,236
12091,img/WOMEN/Graphic_Tees/id_00001887/01_3_back.jpg,1,3,80,39,207,235
12092,img/WOMEN/Graphic_Tees/id_00001887/01_4_full.jpg,1,4,98,37,172,124
12093,img/WOMEN/Graphic_Tees/id_00001887/01_7_additional.jpg,1,5,1,15,256,256
12094,img/WOMEN/Graphic_Tees/id_00001888/01_1_front.jpg,1,1,36,48,196,237
12095,img/WOMEN/Graphic_Tees/id_00001888/01_2_side.jpg,1,2,80,45,146,227
12096,img/WOMEN/Graphic_Tees/id_00001888/01_3_back.jpg,1,3,74,42,213,241
12097,img/WOMEN/Graphic_Tees/id_00001888/01_7_additional.jpg,1,5,1,1,256,256
12098,img/WOMEN/Pants/id_00001889/01_1_front.jpg,2,1,88,94,144,236
12099,img/WOMEN/Pants/id_00001889/01_2_side.jpg,2,2,100,1,131,230
12100,img/WOMEN/Pants/id_00001889/01_3_back.jpg,2,3,78,1,162,229
12101,img/WOMEN/Pants/id_00001889/01_7_additional.jpg,2,5,1,24,256,256
12102,img/WOMEN/Blouses_Shirts/id_00001890/03_1_front.jpg,1,1,84,38,214,198
12103,img/WOMEN/Blouses_Shirts/id_00001890/03_2_side.jpg,1,2,113,47,165,234
12104,img/WOMEN/Blouses_Shirts/id_00001890/03_4_full.jpg,1,4,72,34,146,129
12105,img/WOMEN/Blouses_Shirts/id_00001890/03_7_additional.jpg,1,5,1,59,256,256
12106,img/WOMEN/Blouses_Shirts/id_00001890/04_1_front.jpg,1,1,69,42,183,197
12107,img/WOMEN/Blouses_Shirts/id_00001890/04_2_side.jpg,1,2,81,46,158,256
12108,img/WOMEN/Blouses_Shirts/id_00001890/04_7_additional.jpg,1,5,1,4,256,256
12109,img/WOMEN/Graphic_Tees/id_00001891/01_1_front.jpg,1,1,83,40,220,242
12110,img/WOMEN/Graphic_Tees/id_00001891/01_2_side.jpg,1,2,131,43,167,244
12111,img/WOMEN/Graphic_Tees/id_00001891/01_3_back.jpg,1,3,81,32,161,234
12112,img/WOMEN/Graphic_Tees/id_00001891/01_4_full.jpg,1,4,75,34,153,144
12113,img/WOMEN/Graphic_Tees/id_00001891/01_7_additional.jpg,1,5,1,5,256,256
12114,img/WOMEN/Dresses/id_00001892/02_1_front.jpg,3,1,92,50,205,252
12115,img/WOMEN/Dresses/id_00001892/02_2_side.jpg,3,2,89,47,169,254
12116,img/WOMEN/Dresses/id_00001892/02_4_full.jpg,3,4,102,39,162,163
12117,img/WOMEN/Dresses/id_00001892/02_7_additional.jpg,3,5,80,47,194,256
12118,img/WOMEN/Dresses/id_00001892/03_1_front.jpg,3,1,86,45,181,251
12119,img/WOMEN/Dresses/id_00001892/03_2_side.jpg,3,2,96,47,196,253
12120,img/WOMEN/Dresses/id_00001892/03_4_full.jpg,3,4,99,36,161,158
12121,img/WOMEN/Dresses/id_00001892/03_7_additional.jpg,3,5,78,44,193,252
12122,img/WOMEN/Blouses_Shirts/id_00001893/02_1_front.jpg,1,1,72,64,203,174
12123,img/WOMEN/Blouses_Shirts/id_00001893/02_2_side.jpg,1,2,109,56,187,176
12124,img/WOMEN/Blouses_Shirts/id_00001893/02_4_full.jpg,1,4,91,41,157,109
12125,img/WOMEN/Blouses_Shirts/id_00001893/02_7_additional.jpg,1,5,99,55,176,206
12126,img/WOMEN/Tees_Tanks/id_00001894/02_1_front.jpg,1,1,76,44,213,235
12127,img/WOMEN/Tees_Tanks/id_00001894/02_3_back.jpg,1,3,75,40,213,234
12128,img/WOMEN/Tees_Tanks/id_00001894/02_4_full.jpg,1,4,78,36,164,154
12129,img/WOMEN/Tees_Tanks/id_00001894/02_7_additional.jpg,1,5,101,40,139,234
12130,img/WOMEN/Blouses_Shirts/id_00001895/01_1_front.jpg,1,1,66,51,167,238
12131,img/WOMEN/Blouses_Shirts/id_00001895/01_2_side.jpg,1,2,115,40,167,222
12132,img/WOMEN/Blouses_Shirts/id_00001895/01_3_back.jpg,1,3,45,36,199,227
12133,img/WOMEN/Blouses_Shirts/id_00001895/01_7_additional.jpg,1,5,87,35,172,132
12134,img/WOMEN/Blouses_Shirts/id_00001895/02_1_front.jpg,1,1,77,42,207,244
12135,img/WOMEN/Blouses_Shirts/id_00001895/02_2_side.jpg,1,2,110,44,153,210
12136,img/WOMEN/Blouses_Shirts/id_00001895/02_3_back.jpg,1,3,55,40,204,223
12137,img/WOMEN/Blouses_Shirts/id_00001895/02_7_additional.jpg,1,5,70,39,165,146
12138,img/MEN/Shirts_Polos/id_00001896/01_1_front.jpg,1,1,49,50,213,232
12139,img/MEN/Shirts_Polos/id_00001896/01_2_side.jpg,1,2,121,47,140,227
12140,img/MEN/Shirts_Polos/id_00001896/01_3_back.jpg,1,3,44,42,212,228
12141,img/MEN/Shirts_Polos/id_00001896/01_4_full.jpg,1,4,70,35,164,144
12142,img/MEN/Shirts_Polos/id_00001896/01_6_flat.jpg,1,6,12,28,251,229
12143,img/MEN/Shirts_Polos/id_00001896/01_7_additional.jpg,1,5,1,18,256,256
12144,img/WOMEN/Blouses_Shirts/id_00001897/02_1_front.jpg,1,1,69,51,176,197
12145,img/WOMEN/Blouses_Shirts/id_00001897/02_2_side.jpg,1,2,125,45,149,211
12146,img/WOMEN/Blouses_Shirts/id_00001897/02_4_full.jpg,1,4,100,37,165,122
12147,img/WOMEN/Blouses_Shirts/id_00001897/02_7_additional.jpg,1,5,60,10,203,187
12148,img/WOMEN/Blouses_Shirts/id_00001898/01_1_front.jpg,1,1,66,54,203,228
12149,img/WOMEN/Blouses_Shirts/id_00001898/01_3_back.jpg,1,3,66,40,204,220
12150,img/WOMEN/Blouses_Shirts/id_00001898/01_4_full.jpg,1,4,83,41,162,125
12151,img/WOMEN/Blouses_Shirts/id_00001898/01_7_additional.jpg,1,5,98,49,151,227
12152,img/WOMEN/Blouses_Shirts/id_00001898/02_1_front.jpg,1,1,62,49,196,238
12153,img/WOMEN/Blouses_Shirts/id_00001898/02_2_side.jpg,1,2,94,48,182,242
12154,img/WOMEN/Blouses_Shirts/id_00001898/02_3_back.jpg,1,3,72,47,192,234
12155,img/WOMEN/Blouses_Shirts/id_00001898/02_7_additional.jpg,1,5,78,35,164,123
12156,img/WOMEN/Cardigans/id_00001899/03_1_front.jpg,1,1,62,26,144,176
12157,img/WOMEN/Cardigans/id_00001899/03_2_side.jpg,1,2,116,30,169,181
12158,img/WOMEN/Cardigans/id_00001899/03_3_back.jpg,1,3,73,1,174,185
12159,img/WOMEN/Cardigans/id_00001899/03_7_additional.jpg,1,5,1,75,256,256
12160,img/WOMEN/Dresses/id_00001900/02_1_front.jpg,3,1,59,48,186,256
12161,img/WOMEN/Dresses/id_00001900/02_2_side.jpg,3,2,104,47,148,256
12162,img/WOMEN/Dresses/id_00001900/02_3_back.jpg,3,3,65,45,189,246
12163,img/WOMEN/Dresses/id_00001900/02_4_full.jpg,3,4,93,34,160,166
12164,img/WOMEN/Rompers_Jumpsuits/id_00001901/02_1_front.jpg,3,1,104,31,168,256
12165,img/WOMEN/Rompers_Jumpsuits/id_00001901/02_2_side.jpg,3,2,86,24,122,256
12166,img/WOMEN/Rompers_Jumpsuits/id_00001901/02_3_back.jpg,3,3,95,22,150,256
12167,img/WOMEN/Rompers_Jumpsuits/id_00001901/02_7_additional.jpg,3,5,119,29,177,256
12168,img/WOMEN/Tees_Tanks/id_00001902/01_1_front.jpg,1,1,62,45,163,195
12169,img/WOMEN/Tees_Tanks/id_00001902/01_3_back.jpg,1,3,100,42,208,214
12170,img/WOMEN/Tees_Tanks/id_00001902/01_4_full.jpg,1,4,132,37,197,125
12171,img/WOMEN/Tees_Tanks/id_00001902/01_7_additional.jpg,1,5,76,55,102,252
12172,img/MEN/Jackets_Vests/id_00001903/01_1_front.jpg,1,1,71,50,178,183
12173,img/MEN/Jackets_Vests/id_00001903/01_2_side.jpg,1,2,95,41,155,183
12174,img/MEN/Jackets_Vests/id_00001903/01_4_full.jpg,1,4,93,38,157,115
12175,img/MEN/Jackets_Vests/id_00001903/01_7_additional.jpg,1,5,55,59,199,241
12176,img/MEN/Jackets_Vests/id_00001903/03_1_front.jpg,1,1,61,57,182,207
12177,img/MEN/Jackets_Vests/id_00001903/03_2_side.jpg,1,2,110,48,144,238
12178,img/MEN/Jackets_Vests/id_00001903/03_7_additional.jpg,1,5,69,48,172,190
12179,img/WOMEN/Sweaters/id_00001904/01_1_front.jpg,1,1,65,61,178,192
12180,img/WOMEN/Sweaters/id_00001904/01_2_side.jpg,1,2,99,45,147,189
12181,img/WOMEN/Sweaters/id_00001904/01_3_back.jpg,1,3,69,39,200,193
12182,img/WOMEN/Sweaters/id_00001904/01_7_additional.jpg,1,5,94,41,164,115
12183,img/WOMEN/Blouses_Shirts/id_00001905/03_1_front.jpg,1,1,50,36,208,234
12184,img/WOMEN/Blouses_Shirts/id_00001905/03_3_back.jpg,1,3,46,58,191,256
12185,img/WOMEN/Blouses_Shirts/id_00001905/03_4_full.jpg,1,4,62,23,139,144
12186,img/WOMEN/Blouses_Shirts/id_00001905/03_7_additional.jpg,1,5,1,45,256,256
12187,img/WOMEN/Blouses_Shirts/id_00001905/05_1_front.jpg,1,1,1,1,256,256
12188,img/WOMEN/Blouses_Shirts/id_00001905/05_3_back.jpg,1,3,64,50,214,249
12189,img/WOMEN/Blouses_Shirts/id_00001905/05_4_full.jpg,1,4,119,35,185,140
12190,img/WOMEN/Tees_Tanks/id_00001906/02_1_front.jpg,1,1,69,55,196,209
12191,img/WOMEN/Tees_Tanks/id_00001906/02_2_side.jpg,1,2,111,53,176,213
12192,img/WOMEN/Tees_Tanks/id_00001906/02_3_back.jpg,1,3,64,40,196,211
12193,img/WOMEN/Tees_Tanks/id_00001906/02_7_additional.jpg,1,5,83,35,156,116
12194,img/WOMEN/Tees_Tanks/id_00001906/03_1_front.jpg,1,1,67,59,192,206
12195,img/WOMEN/Tees_Tanks/id_00001906/03_2_side.jpg,1,2,88,60,190,207
12196,img/WOMEN/Tees_Tanks/id_00001906/03_3_back.jpg,1,3,88,47,188,213
12197,img/WOMEN/Tees_Tanks/id_00001906/03_7_additional.jpg,1,5,91,42,162,126
12198,img/WOMEN/Leggings/id_00001907/01_1_front.jpg,2,1,91,82,140,237
12199,img/WOMEN/Leggings/id_00001907/01_2_side.jpg,2,2,121,2,141,235
12200,img/WOMEN/Leggings/id_00001907/01_3_back.jpg,2,3,80,1,158,241
12201,img/WOMEN/Leggings/id_00001907/01_7_additional.jpg,2,5,84,1,163,235
12202,img/WOMEN/Leggings/id_00001907/02_1_front.jpg,2,1,83,84,160,240
12203,img/WOMEN/Leggings/id_00001907/02_2_side.jpg,2,2,117,1,141,243
12204,img/WOMEN/Leggings/id_00001907/02_3_back.jpg,2,3,81,1,161,242
12205,img/WOMEN/Leggings/id_00001907/02_7_additional.jpg,2,5,85,1,167,234
12206,img/WOMEN/Cardigans/id_00001908/01_1_front.jpg,1,1,67,38,209,171
12207,img/WOMEN/Cardigans/id_00001908/01_3_back.jpg,1,3,122,26,204,172
12208,img/WOMEN/Cardigans/id_00001908/01_4_full.jpg,1,4,49,49,192,256
